transaction_time,customer_id,num_items,total_value,num_unique
2000-11-22,02044927  ,2,66,1
2000-11-22,02086187  ,1,99,1
2000-11-22,02108926  ,2,184,1
2000-11-22,02133874  ,72,19435,1
2000-11-22,02134031  ,1,23,1
2000-11-22,02159959  ,2,126,1
2000-11-22,02160061  ,1,379,1
2000-11-23,00084550  ,1,258,1
2000-11-23,00154451  ,1,48,1
2000-11-23,00154499  ,1,38,1
2000-11-23,00380393  ,1,89,1
2000-11-23,00414760  ,2,78,1
2000-11-23,00478182  ,1,9,1
2000-11-23,00549097  ,2,56,1
2000-11-23,00632522  ,1,26,1
2000-11-23,00684460  ,1,62,1
2000-11-23,00696425  ,1,58,1
2000-11-23,00760225  ,11,32149,2
2000-11-23,00768498  ,6,66,1
2000-11-23,00795548  ,1,165,1
2000-11-23,00828499  ,1,15,1
2000-11-23,00838115  ,6,66,1
2000-11-23,00847391  ,1,22,1
2000-11-23,00878586  ,1,62,1
2000-11-23,00919425  ,1,22,1
2000-11-23,00922500  ,1,145,1
2000-11-23,00928922  ,1,49,1
2000-11-23,00937788  ,2,42,1
2000-11-23,00937955  ,1,40,1
2000-11-23,00969550  ,2,138,1
2000-11-23,00983464  ,1,98,1
2000-11-23,01151404  ,2,170,1
2000-11-23,01252651  ,1,30,1
2000-11-23,01282320  ,1,38,1
2000-11-23,01293265  ,7,105,1
2000-11-23,01359824  ,1,38,1
2000-11-23,01415063  ,1,155,1
2000-11-23,01425666  ,1,89,1
2000-11-23,01455625  ,11,1919,2
2000-11-23,01469455  ,1,89,1
2000-11-23,01481082  ,1,103,1
2000-11-23,01484618  ,2,167,1
2000-11-23,01507669  ,1,156,1
2000-11-23,01524277  ,1,59,1
2000-11-23,01534085  ,2,118,1
2000-11-23,01548372  ,1,168,1
2000-11-23,01553352  ,1,58,1
2000-11-23,01561302  ,1,57,1
2000-11-23,01567694  ,1,88,1
2000-11-23,01642711  ,1,19,1
2000-11-23,01647457  ,1,35,1
2000-11-23,01707045  ,1,35,1
2000-11-23,01721737  ,1,209,1
2000-11-23,01726855  ,1,35,1
2000-11-23,01747331  ,1,38,1
2000-11-23,01775945  ,1,99,1
2000-11-23,01778526  ,1,75,1
2000-11-23,01781618  ,2,446,1
2000-11-23,01790948  ,1,179,1
2000-11-23,01817058  ,1,85,1
2000-11-23,01828146  ,2,1121,1
2000-11-23,01848335  ,1,99,1
2000-11-23,01854220  ,1,19,1
2000-11-23,01919264  ,1,40,1
2000-11-23,01985054  ,1,89,1
2000-11-23,01994650  ,3,357,1
2000-11-23,02004235  ,1,40,1
2000-11-23,02006819  ,1,79,1
2000-11-23,02021331  ,2,18,1
2000-11-23,02035185  ,1,1090,1
2000-11-23,02037820  ,1,765,1
2000-11-23,02040752  ,1,165,1
2000-11-23,02048413  ,6,66,1
2000-11-23,02053486  ,1,45,1
2000-11-23,02070513  ,1,158,1
2000-11-23,02106311  ,2,42,1
2000-11-23,02114552  ,1,99,1
2000-11-23,02119458  ,2,189,1
2000-11-23,02126456  ,1,43,1
2000-11-23,02133881  ,6,66,1
2000-11-23,02160436  ,1,62,1
2000-11-24,00025683  ,1,48,1
2000-11-24,00036016  ,1,145,1
2000-11-24,00047531  ,1,103,1
2000-11-24,00057509  ,1,20,1
2000-11-24,00068079  ,1,75,1
2000-11-24,00159234  ,1,76,1
2000-11-24,00339070  ,3,57,1
2000-11-24,00399838  ,1,22,1
2000-11-24,00433709  ,2,64,1
2000-11-24,00552530  ,1,39,1
2000-11-24,00577830  ,1,139,1
2000-11-24,00646345  ,1,409,1
2000-11-24,00669405  ,2,18,1
2000-11-24,00694667  ,1,40,1
2000-11-24,00838115  ,1,32,1
2000-11-24,00850841  ,2,198,1
2000-11-24,00916691  ,1,67,1
2000-11-24,00922579  ,11,115138,2
2000-11-24,00922890  ,1,47,1
2000-11-24,00924993  ,1,82,1
2000-11-24,00934862  ,2,30,1
2000-11-24,00941884  ,1,49,1
2000-11-24,00952798  ,1,62,1
2000-11-24,01183986  ,1,38,1
2000-11-24,01188516  ,1,80,1
2000-11-24,01300390  ,1,89,1
2000-11-24,01328066  ,2,95,1
2000-11-24,01329599  ,2,18,1
2000-11-24,01359541  ,4,260,1
2000-11-24,01403589  ,1,74,1
2000-11-24,01430592  ,1,31,1
2000-11-24,01463583  ,1,299,1
2000-11-24,01465914  ,1,485,1
2000-11-24,01494259  ,1,211,1
2000-11-24,01508727  ,1,108,1
2000-11-24,01509526  ,1,65,1
2000-11-24,01547450  ,1,61,1
2000-11-24,01587821  ,1,69,1
2000-11-24,01603781  ,1,89,1
2000-11-24,01626254  ,3,1017,1
2000-11-24,01633344  ,1,40,1
2000-11-24,01640717  ,1,325,1
2000-11-24,01656145  ,1,29,1
2000-11-24,01681680  ,1,94,1
2000-11-24,01688689  ,2,318,1
2000-11-24,01691948  ,1,55,1
2000-11-24,01716283  ,1,76,1
2000-11-24,01727418  ,1,72,1
2000-11-24,01728705  ,1,99,1
2000-11-24,01730685  ,1,49,1
2000-11-24,01762068  ,1,82,1
2000-11-24,01763492  ,1,99,1
2000-11-24,01770162  ,1,195,1
2000-11-24,01815269  ,1,23,1
2000-11-24,01831702  ,1,19,1
2000-11-24,01838251  ,1,38,1
2000-11-24,01842326  ,1,49,1
2000-11-24,01929980  ,1,195,1
2000-11-24,01990355  ,1,89,1
2000-11-24,02029238  ,2,198,1
2000-11-24,02049137  ,1,134,1
2000-11-24,02076621  ,1,49,1
2000-11-24,02105444  ,1,653,1
2000-11-24,02147048  ,1,59,1
2000-11-24,02156163  ,1,1700,1
2000-11-24,02160689  ,1,99,1
2000-11-25,00433648  ,1,88,1
2000-11-28,00326070  ,2,41,1
2000-11-28,00424295  ,2,178,1
2000-11-28,00427159  ,2,50,1
2000-11-28,00527996  ,1,78,1
2000-11-28,00548397  ,6,66,1
2000-11-28,00697873  ,1,69,1
2000-11-28,00774338  ,1,119,1
2000-11-28,00792981  ,1,65,1
2000-11-28,00812108  ,2,178,1
2000-11-28,00904438  ,1,35,1
2000-11-28,00907750  ,2,18,1
2000-11-28,00909099  ,1,42,1
2000-11-28,01036121  ,1,56,1
2000-11-28,01121278  ,1,76,1
2000-11-28,01138207  ,1,48,1
2000-11-28,01175660  ,1,59,1
2000-11-28,01191417  ,21,29813,2
2000-11-28,01194173  ,1,125,1
2000-11-28,01225396  ,1,25,1
2000-11-28,01276442  ,1,168,1
2000-11-28,01433401  ,2,130,1
2000-11-28,01452532  ,1,50,1
2000-11-28,01492002  ,1,57,1
2000-11-28,01498493  ,1,70,1
2000-11-28,01526011  ,1,38,1
2000-11-28,01528046  ,1,189,1
2000-11-28,01547665  ,1,62,1
2000-11-28,01554946  ,2,232,1
2000-11-28,01586886  ,1,13,1
2000-11-28,01605518  ,2,18,1
2000-11-28,01623406  ,11,10025,2
2000-11-28,01624410  ,1,49,1
2000-11-28,01635263  ,2,302,1
2000-11-28,01647457  ,1,149,1
2000-11-28,01652109  ,1,59,1
2000-11-28,01668209  ,1,135,1
2000-11-28,01676945  ,1,35,1
2000-11-28,01691900  ,4,256,1
2000-11-28,01723045  ,1,79,1
2000-11-28,01796834  ,1,89,1
2000-11-28,01799651  ,1,115,1
2000-11-28,01846386  ,1,123,1
2000-11-28,01847031  ,6,150,1
2000-11-28,01849554  ,11,4868,2
2000-11-28,01876307  ,1,145,1
2000-11-28,01881974  ,1,33,1
2000-11-28,01921304  ,1,59,1
2000-11-28,01936889  ,2,84,1
2000-11-28,01953343  ,1,58,1
2000-11-28,01954029  ,1,79,1
2000-11-28,01955057  ,1,31,1
2000-11-28,01960297  ,1,75,1
2000-11-28,01960525  ,1,89,1
2000-11-28,01976236  ,1,339,1
2000-11-28,01992113  ,1,299,1
2000-11-28,01992946  ,1,88,1
2000-11-28,02010502  ,1,156,1
2000-11-28,02019932  ,1,28,1
2000-11-28,02043913  ,2,18,1
2000-11-28,02046808  ,2,54,1
2000-11-28,02067179  ,1,49,1
2000-11-28,02079288  ,1,58,1
2000-11-28,02088860  ,1,38,1
2000-11-28,02100784  ,1,50,1
2000-11-28,02119281  ,1,194,1
2000-11-28,02120966  ,2,152,1
2000-11-28,02132372  ,1,94,1
2000-11-29,00000000  ,1,85,1
2000-11-29,00159791  ,1,99,1
2000-11-29,00219310  ,1,120,1
2000-11-29,00233606  ,1,47,1
2000-11-29,00239448  ,1,211,1
2000-11-29,00246118  ,2,50,1
2000-11-29,00384421  ,2,86,1
2000-11-29,00392617  ,1,39,1
2000-11-29,00420655  ,2,76,1
2000-11-29,00573733  ,1,39,1
2000-11-29,00656078  ,2,490,1
2000-11-29,00668156  ,1,78,1
2000-11-29,00696463  ,2,132,1
2000-11-29,00701570  ,2,76,1
2000-11-29,01182231  ,1,78,1
2000-11-29,01297232  ,1,287,1
2000-11-29,01347357  ,1,65,1
2000-11-29,01392074  ,1,31,1
2000-11-29,01479485  ,1,22,1
2000-11-29,01503234  ,1,198,1
2000-11-29,01528152  ,1,159,1
2000-11-29,01547450  ,1,53,1
2000-11-29,01550597  ,1,25,1
2000-11-29,01630633  ,1,99,1
2000-11-29,01642902  ,1,42,1
2000-11-29,01647457  ,1,30,1
2000-11-29,01669008  ,1,55,1
2000-11-29,01710465  ,3,83,1
2000-11-29,01720396  ,11,2599,2
2000-11-29,01793956  ,2,18,1
2000-11-29,01833010  ,1,145,1
2000-11-29,01844498  ,1,63,1
2000-11-29,01872668  ,61,25223,2
2000-11-29,01893564  ,1,39,1
2000-11-29,01896718  ,1,59,1
2000-11-29,01909272  ,2,18,1
2000-11-29,01915297  ,1,76,1
2000-11-29,01939866  ,1,43,1
2000-11-29,01947168  ,3,62,1
2000-11-29,01980073  ,1,33,1
2000-11-29,01996388  ,2,18,1
2000-11-29,02025155  ,2,100,1
2000-11-29,02030968  ,1,75,1
2000-11-29,02084008  ,1,119,1
2000-11-29,02110325  ,3,60,1
2000-11-29,02112572  ,2,18,1
2000-11-29,02136783  ,1,24,1
2000-11-29,02140964  ,1,17,1
2000-11-29,02145990  ,1,62,1
2000-11-29,02150345  ,1,79,1
2000-11-29,02161686  ,1,99,1
2000-11-29,02161914  ,11,269199,2
2000-11-30,00040181  ,1,99,1
2000-11-30,00047340  ,1,52,1
2000-11-30,00095907  ,1,93,1
2000-11-30,00127028  ,3,67,1
2000-11-30,00138499  ,2,18,1
2000-11-30,00159234  ,2,52,1
2000-11-30,00291200  ,1,161,1
2000-11-30,00369176  ,1,99,1
2000-11-30,00563314  ,1,21,1
2000-11-30,00660457  ,1,58,1
2000-11-30,00661973  ,2,338,1
2000-11-30,01030303  ,11,44179,2
2000-11-30,01112276  ,1,48,1
2000-11-30,01147766  ,1,95,1
2000-11-30,01174090  ,1,79,1
2000-11-30,01299519  ,1,26,1
2000-11-30,01356687  ,1,25,1
2000-11-30,01359015  ,2,76,1
2000-11-30,01405477  ,1,9,1
2000-11-30,01495539  ,11,6513,2
2000-11-30,01529258  ,1,28,1
2000-11-30,01533705  ,1,56,1
2000-11-30,01536416  ,1,42,1
2000-11-30,01545753  ,1,81,1
2000-11-30,01548358  ,2,112,1
2000-11-30,01569902  ,2,390,1
2000-11-30,01576146  ,1,36,1
2000-11-30,01579291  ,1,22,1
2000-11-30,01591422  ,21,13286,2
2000-11-30,01609233  ,3,328,1
2000-11-30,01610703  ,1,170,1
2000-11-30,01619904  ,1,70,1
2000-11-30,01624410  ,1,149,1
2000-11-30,01650501  ,2,122,1
2000-11-30,01669893  ,1,115,1
2000-11-30,01694239  ,1,49,1
2000-11-30,01709254  ,1,142,1
2000-11-30,01719109  ,1,85,1
2000-11-30,01720006  ,1,38,1
2000-11-30,01734126  ,1,52,1
2000-11-30,01735505  ,1,156,1
2000-11-30,01742855  ,2,18,1
2000-11-30,01747270  ,1,185,1
2000-11-30,01747638  ,1,9,1
2000-11-30,01756968  ,2,312,1
2000-11-30,01769135  ,2,38,1
2000-11-30,01791129  ,21,5214,2
2000-11-30,01798104  ,1,190,1
2000-11-30,01830880  ,2,19,1
2000-11-30,01836622  ,2,59,1
2000-11-30,01900316  ,1,71,1
2000-11-30,01914108  ,1,22,1
2000-11-30,01917840  ,1,65,1
2000-11-30,01927986  ,1,49,1
2000-11-30,02029726  ,1,42,1
2000-11-30,02045627  ,1,19,1
2000-11-30,02050638  ,2,261,1
2000-11-30,02072043  ,2,70,1
2000-11-30,02079288  ,1,35,1
2000-11-30,02113579  ,21,9029,2
2000-11-30,02133621  ,1,117,1
2000-11-30,02135489  ,1,90,1
2000-11-30,02135663  ,1,49,1
2000-11-30,02148649  ,1,155,1
2000-11-30,02154268  ,1,40,1
2000-11-30,02155456  ,1,118,1
2000-11-30,02162034  ,3,285,1
2000-12-01,00071345  ,1,60,1
2000-12-01,00075008  ,2,298,1
2000-12-01,00195546  ,1,42,1
2000-12-01,00207423  ,1,190,1
2000-12-01,00329002  ,1,52,1
2000-12-01,00433129  ,1,96,1
2000-12-01,00486224  ,1,79,1
2000-12-01,00502542  ,1,59,1
2000-12-01,00580717  ,1,16,1
2000-12-01,00770354  ,1,68,1
2000-12-01,00776349  ,1,28,1
2000-12-01,00911665  ,2,190,1
2000-12-01,00937832  ,6,48,1
2000-12-01,01121490  ,11,108119,2
2000-12-01,01241105  ,1,149,1
2000-12-01,01328028  ,1,49,1
2000-12-01,01458770  ,1,94,1
2000-12-01,01513448  ,1,89,1
2000-12-01,01541519  ,11,12589,2
2000-12-01,01556797  ,1,119,1
2000-12-01,01559835  ,1,45,1
2000-12-01,01596526  ,2,26,1
2000-12-01,01673814  ,1,119,1
2000-12-01,01677201  ,2,130,1
2000-12-01,01711042  ,1,99,1
2000-12-01,01714197  ,1,48,1
2000-12-01,01722352  ,1,189,1
2000-12-01,01724066  ,1,94,1
2000-12-01,01742572  ,1,156,1
2000-12-01,01797954  ,1,87,1
2000-12-01,01835823  ,6,66,1
2000-12-01,01836493  ,1,65,1
2000-12-01,01842319  ,1,55,1
2000-12-01,01846539  ,1,44,1
2000-12-01,01889284  ,6,66,1
2000-12-01,01894493  ,2,86,1
2000-12-01,01950656  ,1,28,1
2000-12-01,02010328  ,1,60,1
2000-12-01,02074818  ,1,69,1
2000-12-01,02095882  ,1,20,1
2000-12-01,02113579  ,2,50,1
2000-12-01,02117539  ,1,79,1
2000-12-01,02118154  ,1,98,1
2000-12-01,02126883  ,1,61,1
2000-12-01,02147413  ,1,52,1
2000-12-01,02154053  ,1,26,1
2000-12-02,00000000  ,4,396,1
2000-12-02,00032100  ,1,32,1
2000-12-02,00035460  ,1,190,1
2000-12-02,00117364  ,1,199,1
2000-12-02,00136822  ,1,162,1
2000-12-02,00143516  ,1,94,1
2000-12-02,00164016  ,1,44,1
2000-12-02,00219570  ,1,109,1
2000-12-02,00296106  ,1,62,1
2000-12-02,00503488  ,1,299,1
2000-12-02,00524124  ,1,145,1
2000-12-02,00585750  ,1,89,1
2000-12-02,00718493  ,1,15,1
2000-12-02,00783101  ,1,17,1
2000-12-02,00793957  ,1,149,1
2000-12-02,00843355  ,2,238,1
2000-12-02,00846363  ,1,38,1
2000-12-02,00906944  ,2,180,1
2000-12-02,00912488  ,1,35,1
2000-12-02,00925600  ,1,20,1
2000-12-02,00974325  ,1,94,1
2000-12-02,00982771  ,1,59,1
2000-12-02,00999267  ,1,23,1
2000-12-02,01009866  ,1,42,1
2000-12-02,01103076  ,2,176,1
2000-12-02,01178517  ,1,65,1
2000-12-02,01236545  ,6,66,1
2000-12-02,01244038  ,1,59,1
2000-12-02,01286304  ,1,62,1
2000-12-02,01289244  ,1,16,1
2000-12-02,01300611  ,1,43,1
2000-12-02,01343373  ,11,1818,2
2000-12-02,01351248  ,1,39,1
2000-12-02,01417760  ,5,495,1
2000-12-02,01426854  ,1,35,1
2000-12-02,01429916  ,1,55,1
2000-12-02,01434927  ,1,119,1
2000-12-02,01447446  ,1,85,1
2000-12-02,01480627  ,5,95,1
2000-12-02,01481518  ,1,48,1
2000-12-02,01486629  ,1,65,1
2000-12-02,01546606  ,1,50,1
2000-12-02,01551068  ,11,72199,2
2000-12-02,01567113  ,2,398,1
2000-12-02,01570724  ,1,119,1
2000-12-02,01578614  ,1,119,1
2000-12-02,01585162  ,1,28,1
2000-12-02,01625394  ,2,218,1
2000-12-02,01626438  ,2,150,1
2000-12-02,01632958  ,1,65,1
2000-12-02,01636734  ,1,18,1
2000-12-02,01640175  ,1,75,1
2000-12-02,01640908  ,11,7989,2
2000-12-02,01665307  ,1,29,1
2000-12-02,01678017  ,1,119,1
2000-12-02,01681512  ,1,28,1
2000-12-02,01683769  ,1,49,1
2000-12-02,01697414  ,2,26,1
2000-12-02,01706857  ,1,155,1
2000-12-02,01707823  ,12,42130,2
2000-12-02,01721065  ,1,239,1
2000-12-02,01723151  ,1,35,1
2000-12-02,01727975  ,1,69,1
2000-12-02,01741445  ,1,145,1
2000-12-02,01743937  ,21,170115,2
2000-12-02,01764260  ,11,1862,2
2000-12-02,01823424  ,3,157,1
2000-12-02,01828573  ,1,99,1
2000-12-02,01829679  ,2,104,1
2000-12-02,01830019  ,2,32,1
2000-12-02,01839265  ,4,44,1
2000-12-02,01893410  ,1,17,1
2000-12-02,01981605  ,1,490,1
2000-12-02,01985634  ,1,99,1
2000-12-02,02010205  ,2,86,1
2000-12-02,02020013  ,1,51,1
2000-12-02,02038971  ,1,19,1
2000-12-02,02068176  ,2,52,1
2000-12-02,02068718  ,1,189,1
2000-12-02,02070841  ,1,156,1
2000-12-02,02091570  ,1,35,1
2000-12-02,02107912  ,1,85,1
2000-12-02,02118444  ,11,55129,2
2000-12-02,02119038  ,1,45,1
2000-12-02,02124131  ,1,70,1
2000-12-02,02127491  ,1,79,1
2000-12-02,02162478  ,11,7935,2
2000-12-02,02162515  ,1,25,1
2000-12-03,00021821  ,1,175,1
2000-12-03,00059527  ,11,6287,2
2000-12-03,00128087  ,4,336,1
2000-12-03,00128469  ,11,9080,2
2000-12-03,00209236  ,11,1889,2
2000-12-03,00215756  ,1,25,1
2000-12-03,00325929  ,1,43,1
2000-12-03,00326438  ,1,54,1
2000-12-03,00386449  ,1,15,1
2000-12-03,00416221  ,1,469,1
2000-12-03,00500081  ,1,65,1
2000-12-03,00506892  ,1,190,1
2000-12-03,00566575  ,3,135,1
2000-12-03,00579933  ,1,40,1
2000-12-03,00670753  ,1,49,1
2000-12-03,00695459  ,1,110,1
2000-12-03,00785792  ,1,139,1
2000-12-03,00860123  ,1,25,1
2000-12-03,00928724  ,1,145,1
2000-12-03,00945844  ,1,118,1
2000-12-03,01037517  ,2,638,1
2000-12-03,01053029  ,2,18,1
2000-12-03,01066760  ,4,752,1
2000-12-03,01111552  ,1,19,1
2000-12-03,01160192  ,21,132439,2
2000-12-03,01175486  ,11,52180,2
2000-12-03,01213775  ,6,144,1
2000-12-03,01227772  ,4,236,1
2000-12-03,01266856  ,1,88,1
2000-12-03,01273434  ,1,149,1
2000-12-03,01316421  ,1,83,1
2000-12-03,01316643  ,1,78,1
2000-12-03,01408256  ,11,9859,2
2000-12-03,01409734  ,1,100,1
2000-12-03,01418897  ,21,284109,2
2000-12-03,01454833  ,11,6975,2
2000-12-03,01462371  ,1,39,1
2000-12-03,01475869  ,1,52,1
2000-12-03,01477788  ,11,65159,2
2000-12-03,01543322  ,1,168,1
2000-12-03,01543469  ,11,28145,2
2000-12-03,01548211  ,1,249,1
2000-12-03,01558685  ,1,32,1
2000-12-03,01561937  ,1,89,1
2000-12-03,01570434  ,2,28,1
2000-12-03,01574630  ,1,149,1
2000-12-03,01575774  ,1,42,1
2000-12-03,01579727  ,3,26,1
2000-12-03,01585063  ,1,20,1
2000-12-03,01586084  ,1,99,1
2000-12-03,01587685  ,1,51,1
2000-12-03,01594461  ,1,239,1
2000-12-03,01594690  ,1,40,1
2000-12-03,01596496  ,1,79,1
2000-12-03,01620009  ,1,24,1
2000-12-03,01623499  ,1,175,1
2000-12-03,01624786  ,2,46,1
2000-12-03,01624922  ,1,109,1
2000-12-03,01626681  ,2,90,1
2000-12-03,01634082  ,1,45,1
2000-12-03,01640809  ,2,36,1
2000-12-03,01642780  ,4,476,1
2000-12-03,01691108  ,1,38,1
2000-12-03,01693928  ,1,48,1
2000-12-03,01712216  ,1,21,1
2000-12-03,01721904  ,1,42,1
2000-12-03,01724752  ,1,56,1
2000-12-03,01725049  ,2,98,1
2000-12-03,01742367  ,1,39,1
2000-12-03,01760316  ,1,75,1
2000-12-03,01762136  ,1,128,1
2000-12-03,01776430  ,1,52,1
2000-12-03,01783858  ,1,116,1
2000-12-03,01784275  ,11,45138,2
2000-12-03,01829136  ,1,199,1
2000-12-03,01837957  ,2,106,1
2000-12-03,01846492  ,1,36,1
2000-12-03,01858303  ,1,579,1
2000-12-03,01862973  ,1,9,1
2000-12-03,01896992  ,1,269,1
2000-12-03,01908411  ,1,33,1
2000-12-03,01914139  ,1,340,1
2000-12-03,01916232  ,1,56,1
2000-12-03,01934700  ,2,238,1
2000-12-03,01939866  ,1,24,1
2000-12-03,01942453  ,1,35,1
2000-12-03,01949070  ,1,27,1
2000-12-03,01950946  ,1,15,1
2000-12-03,01955316  ,2,498,1
2000-12-03,01974478  ,1,69,1
2000-12-03,01978117  ,2,18,1
2000-12-03,01982640  ,1,22,1
2000-12-03,01984194  ,1,115,1
2000-12-03,01991178  ,1,38,1
2000-12-03,01992908  ,1,259,1
2000-12-03,02033778  ,1,55,1
2000-12-03,02045894  ,2,144,1
2000-12-03,02049212  ,1,379,1
2000-12-03,02065731  ,1,89,1
2000-12-03,02070865  ,1,105,1
2000-12-03,02084732  ,1,88,1
2000-12-03,02102856  ,1,55,1
2000-12-03,02110622  ,1,65,1
2000-12-03,02117652  ,1,118,1
2000-12-03,02127187  ,2,102,1
2000-12-03,02147574  ,1,13,1
2000-12-03,02151144  ,1,99,1
2000-12-03,02158686  ,1,68,1
2000-12-03,02162652  ,1,46,1
2000-12-03,02162737  ,1,56,1
2000-12-03,02162782  ,2,48,1
2000-12-03,02162843  ,1,95,1
2000-12-03,02162959  ,1,185,1
2000-12-04,00279024  ,2,40,1
2000-12-04,00347938  ,1,18,1
2000-12-04,00402118  ,1,52,1
2000-12-04,00546782  ,1,89,1
2000-12-04,00693233  ,1,36,1
2000-12-04,00821438  ,1,89,1
2000-12-04,00849692  ,121,23927623,3
2000-12-04,00903356  ,1,55,1
2000-12-04,00915557  ,1,38,1
2000-12-04,00958370  ,1,65,1
2000-12-04,01100228  ,1,38,1
2000-12-04,01152067  ,2,138,1
2000-12-04,01154153  ,1,39,1
2000-12-04,01234567  ,1,125,1
2000-12-04,01244397  ,1,88,1
2000-12-04,01251081  ,2,63,1
2000-12-04,01268584  ,11,11623,2
2000-12-04,01283709  ,1,68,1
2000-12-04,01309669  ,2,298,1
2000-12-04,01396676  ,2,18,1
2000-12-04,01426496  ,1,1350,1
2000-12-04,01465686  ,1,119,1
2000-12-04,01469271  ,1,95,1
2000-12-04,01490176  ,1,52,1
2000-12-04,01513455  ,1,459,1
2000-12-04,01553192  ,1,195,1
2000-12-04,01576146  ,1,151,1
2000-12-04,01601473  ,1,99,1
2000-12-04,01680935  ,1,88,1
2000-12-04,01685862  ,2,70,1
2000-12-04,01712216  ,1,39,1
2000-12-04,01713190  ,1,76,1
2000-12-04,01736397  ,1,25,1
2000-12-04,01751000  ,1,83,1
2000-12-04,01755565  ,2,180,1
2000-12-04,01776393  ,1,39,1
2000-12-04,01835007  ,1,209,1
2000-12-04,01846621  ,1,19,1
2000-12-04,01861990  ,1,52,1
2000-12-04,01928075  ,11,58125,2
2000-12-04,01957716  ,1,88,1
2000-12-04,01998207  ,1,68,1
2000-12-04,02012919  ,3,150,1
2000-12-04,02017679  ,2,90,1
2000-12-04,02024783  ,2,250,1
2000-12-04,02050041  ,1,100,1
2000-12-04,02062921  ,1,105,1
2000-12-04,02083230  ,1,40,1
2000-12-04,02125824  ,1,13,1
2000-12-05,00140027  ,2,66,1
2000-12-05,00172882  ,3,135,1
2000-12-05,00303668  ,1,19,1
2000-12-05,00351263  ,1,43,1
2000-12-05,00397391  ,2,132,1
2000-12-05,00401142  ,1,39,1
2000-12-05,00559850  ,1,28,1
2000-12-05,00708456  ,1,55,1
2000-12-05,00946223  ,1,25,1
2000-12-05,00958028  ,1,78,1
2000-12-05,01002904  ,1,65,1
2000-12-05,01036862  ,1,27,1
2000-12-05,01045833  ,1,70,1
2000-12-05,01135565  ,1,20,1
2000-12-05,01238471  ,1,45,1
2000-12-05,01289343  ,1,199,1
2000-12-05,01289398  ,1,45,1
2000-12-05,01508017  ,1,53,1
2000-12-05,01508260  ,1,62,1
2000-12-05,01567441  ,1,29,1
2000-12-05,01585094  ,2,26,1
2000-12-05,01597585  ,1,209,1
2000-12-05,01622591  ,1,42,1
2000-12-05,01691993  ,3,90,1
2000-12-05,01722352  ,11,1309,2
2000-12-05,01729351  ,1,30,1
2000-12-05,01809350  ,1,87,1
2000-12-05,01846638  ,1,17,1
2000-12-05,01894967  ,1,69,1
2000-12-05,01921663  ,1,99,1
2000-12-05,01958119  ,1,275,1
2000-12-05,01981926  ,1,39,1
2000-12-05,02005409  ,1,119,1
2000-12-05,02006833  ,52,1195350,2
2000-12-05,02015842  ,2,1138,1
2000-12-05,02020037  ,1,75,1
2000-12-05,02022529  ,1,89,1
2000-12-05,02086903  ,1,75,1
2000-12-05,02097671  ,5,75,1
2000-12-05,02100418  ,1,132,1
2000-12-05,02115658  ,1,18,1
2000-12-05,02162614  ,1,810,1
2000-12-05,02163147  ,1,99,1
2000-12-06,00091626  ,1,92,1
2000-12-06,00099790  ,11,9848,2
2000-12-06,00117364  ,1,26,1
2000-12-06,00128469  ,1,655,1
2000-12-06,00281980  ,1,22,1
2000-12-06,00336154  ,11,9572,2
2000-12-06,00546881  ,1,138,1
2000-12-06,00596602  ,1,42,1
2000-12-06,00742221  ,1,129,1
2000-12-06,00838061  ,2,76,1
2000-12-06,00970167  ,2,48,1
2000-12-06,01072365  ,3,96,1
2000-12-06,01126532  ,1,195,1
2000-12-06,01274844  ,1,185,1
2000-12-06,01332933  ,1,88,1
2000-12-06,01429510  ,1,75,1
2000-12-06,01429923  ,1,55,1
2000-12-06,01442373  ,1,88,1
2000-12-06,01476644  ,1,78,1
2000-12-06,01476880  ,1,28,1
2000-12-06,01503937  ,1,150,1
2000-12-06,01508314  ,1,19,1
2000-12-06,01512861  ,1,99,1
2000-12-06,01514858  ,2,64,1
2000-12-06,01601411  ,1,120,1
2000-12-06,01605921  ,1,60,1
2000-12-06,01621624  ,1,90,1
2000-12-06,01633351  ,1,70,1
2000-12-06,01633801  ,1,58,1
2000-12-06,01679168  ,1,30,1
2000-12-06,01702361  ,1,55,1
2000-12-06,01721805  ,1,95,1
2000-12-06,01733488  ,1,149,1
2000-12-06,01765519  ,1,100,1
2000-12-06,01770315  ,11,6948,2
2000-12-06,01848045  ,1,34,1
2000-12-06,01858440  ,1,89,1
2000-12-06,01881110  ,2,104,1
2000-12-06,01895575  ,2,158,1
2000-12-06,01938371  ,1,109,1
2000-12-06,01964097  ,1,47,1
2000-12-06,01969795  ,1,94,1
2000-12-06,02038650  ,1,145,1
2000-12-06,02045221  ,1,99,1
2000-12-06,02053806  ,2,238,1
2000-12-06,02063126  ,1,23,1
2000-12-06,02070902  ,1,23,1
2000-12-06,02091235  ,1,16,1
2000-12-06,02095592  ,4,236,1
2000-12-06,02097749  ,2,32,1
2000-12-06,02101750  ,1,380,1
2000-12-06,02112589  ,1,98,1
2000-12-06,02113579  ,1,48,1
2000-12-06,02160092  ,1,128,1
2000-12-07,00081412  ,1,79,1
2000-12-07,00139847  ,1,52,1
2000-12-07,00539937  ,1,90,1
2000-12-07,00545761  ,1,9,1
2000-12-07,00630955  ,1,9,1
