,entry_date,transaction_time,customer_id,age_code,residence_area,product_subclass,product_id,amount,asset,sales_price,age_range,age_min,age_max,age_center
3521,2016-12-28,2000-11-19,01928105  ,E,C,520414,2230131001357,1,115,160,40-44,40.0,44.0,42.0
3522,2016-12-28,2000-11-19,00558082  ,E,E,110507,4902511003418,1,90,104,40-44,40.0,44.0,42.0
3523,2016-12-28,2000-11-19,01588750  ,E,E,110401,4710589890294,1,85,110,40-44,40.0,44.0,42.0
3524,2016-12-28,2000-11-19,01198454  ,E,E,130101,20412074     ,1,61,76,40-44,40.0,44.0,42.0
3525,2016-12-28,2000-11-19,00074209  ,E,A,560339,4711616003717,1,24,33,40-44,40.0,44.0,42.0
3526,2016-12-28,2000-11-19,02098333  ,C,B,120103,4710011432825,1,26,33,30-34,30.0,34.0,32.0
3527,2016-12-28,2000-11-19,02154787  ,D,E,130101,4710126185012,1,23,29,35-39,35.0,39.0,37.0
3528,2016-12-28,2000-11-19,01935936  ,C,E,520137,20544959     ,1,47,72,30-34,30.0,34.0,32.0
3529,2016-12-28,2000-11-19,01729887  ,F,F,120106,4710011402026,1,22,25,45-49,45.0,49.0,47.0
3530,2016-12-28,2000-11-19,01619140  ,E,F,120109,4719090701037,1,157,170,40-44,40.0,44.0,42.0
3531,2016-12-28,2000-11-19,01604672  ,C,F,100205,4710015103295,5,50,58,30-34,30.0,34.0,32.0
3532,2016-12-28,2000-11-19,01762259  ,G,F,500202,4713071816062,1,40,44,50-54,50.0,54.0,52.0
3533,2016-12-28,2000-11-19,01603750  ,C,F,100507,4710626055310,1,34,35,30-34,30.0,34.0,32.0
3534,2016-12-28,2000-11-19,01398816  ,C,E,100431,4713398300022,2,60,80,30-34,30.0,34.0,32.0
3535,2016-12-28,2000-11-19,00964050  ,D,G,500303,4710689220168,1,26,38,35-39,35.0,39.0,37.0
3536,2016-12-28,2000-11-19,00782203  ,G,E,110110,4710549000039,1,81,98,50-54,50.0,54.0,52.0
3537,2016-12-28,2000-11-19,01319743  ,J,E,110137,4711001302036,1,35,43,65-120,65.0,120.0,92.5
3538,2016-12-28,2000-11-19,01132656  ,D,D,120115,4714242832669,1,34,39,35-39,35.0,39.0,37.0
3539,2016-12-28,2000-11-19,01492576  ,F,C,110118,4710685444377,1,69,80,45-49,45.0,49.0,47.0
3540,2016-12-28,2000-11-19,00023078  ,C,E,560405,4710043231403,1,149,165,30-34,30.0,34.0,32.0
3541,2016-12-28,2000-11-19,01157406  ,E,C,120101,4710321871048,2,190,238,40-44,40.0,44.0,42.0
3542,2016-12-28,2000-11-19,00397568  ,E,C,100517,4710171021327,1,37,45,40-44,40.0,44.0,42.0
3543,2016-12-28,2000-11-19,02159416  ,H,F,110401,4710110221443,1,38,46,55-59,55.0,59.0,57.0
3544,2016-12-28,2000-11-19,01846553  ,K,H,130204,4710088434593,1,114,118,,,,
3545,2016-12-28,2000-11-19,01762259  ,G,F,100201,4710247006562,1,59,58,50-54,50.0,54.0,52.0
3546,2016-12-28,2000-11-19,01917581  ,B,E,130103,4710583930002,2,54,70,25-29,25.0,29.0,27.0
3547,2016-12-28,2000-11-20,01459302  ,D,E,520469,4716349010117,2,50,72,35-39,35.0,39.0,37.0
3548,2016-12-28,2000-11-20,01810240  ,C,E,715911,4902520162847,1,120,169,30-34,30.0,34.0,32.0
3549,2016-12-28,2000-11-19,01637274  ,C,F,110305,4710762101018,1,36,41,30-34,30.0,34.0,32.0
3550,2016-12-28,2000-11-19,01636413  ,C,G,110401,4710088410139,1,43,51,30-34,30.0,34.0,32.0
3551,2016-12-28,2000-11-19,01505368  ,D,E,100436,9300605710115,1,315,355,35-39,35.0,39.0,37.0
3552,2016-12-28,2000-11-19,01545005  ,D,F,100431,4712277888613,1,92,98,35-39,35.0,39.0,37.0
3553,2016-12-28,2000-11-19,01045833  ,G,F,110119,4711258001256,1,28,32,50-54,50.0,54.0,52.0
3554,2016-12-28,2000-11-19,00049122  ,D,F,100503,6001240100073,1,51,58,35-39,35.0,39.0,37.0
3555,2016-12-28,2000-11-20,01594461  ,C,F,110507,4710010020078,3,63,71,30-34,30.0,34.0,32.0
3556,2016-12-28,2000-11-20,01173154  ,F,E,300802,0047400245105,1,80,105,45-49,45.0,49.0,47.0
3557,2016-12-28,2000-11-20,01900071  ,J,F,110106,4711271000472,1,42,45,65-120,65.0,120.0,92.5
3558,2016-12-28,2000-11-20,01476316  ,E,A,760146,20565800     ,1,100,145,40-44,40.0,44.0,42.0
3559,2016-12-28,2000-11-20,01799552  ,A,E,100201,8850332247152,2,38,50,0-25,0.0,25.0,12.5
3560,2016-12-28,2000-11-20,01677317  ,F,E,760205,4713045623566,1,51,71,45-49,45.0,49.0,47.0
3561,2016-12-28,2000-11-20,01540390  ,D,F,110109,4710088620750,1,132,152,35-39,35.0,39.0,37.0
3562,2016-12-28,2000-11-19,02133638  ,B,F,130110,9310052751227,1,54,59,25-29,25.0,29.0,27.0
3563,2016-12-28,2000-11-20,01751253  ,A,F,130315,4714981010038,1,25,25,0-25,0.0,25.0,12.5
3564,2016-12-28,2000-11-20,01034677  ,C,E,500201,4710291102180,1,95,105,30-34,30.0,34.0,32.0
3565,2016-12-28,2000-11-20,01012392  ,K,F,100205,4710176001829,1,51,59,,,,
3566,2016-12-28,2000-11-20,01045147  ,G,C,720303,4710470893571,1,124,180,50-54,50.0,54.0,52.0
3567,2016-12-28,2000-11-20,01594553  ,F,F,530112,4710363030816,1,36,41,45-49,45.0,49.0,47.0
3568,2016-12-28,2000-11-20,00194921  ,D,F,130201,4710105045450,3,45,54,35-39,35.0,39.0,37.0
3569,2016-12-28,2000-11-20,00982863  ,K,G,500202,4710036009071,1,101,115,,,,
3570,2016-12-28,2000-11-20,01899771  ,F,E,760210,2100157002389,1,14,19,45-49,45.0,49.0,47.0
3571,2016-12-28,2000-11-20,01713985  ,E,E,520328,4710017081911,1,32,48,40-44,40.0,44.0,42.0
3572,2016-12-28,2000-11-20,01980387  ,D,E,560201,4710036110074,1,295,359,35-39,35.0,39.0,37.0
3573,2016-12-28,2000-11-20,01858303  ,B,F,530110,4711271000571,1,152,171,25-29,25.0,29.0,27.0
3574,2016-12-28,2000-11-20,00235761  ,D,F,100311,8801687000206,1,45,53,35-39,35.0,39.0,37.0
3575,2016-12-28,2000-11-20,01912982  ,C,E,470202,4901872208616,1,572,720,30-34,30.0,34.0,32.0
3576,2016-12-28,2000-11-20,01122022  ,F,E,530105,4710494051209,1,84,109,45-49,45.0,49.0,47.0
3577,2016-12-28,2000-11-20,01779295  ,E,A,130308,4710670200100,1,17,22,40-44,40.0,44.0,42.0
3578,2016-12-28,2000-11-20,02012797  ,E,E,100201,8850332247145,1,19,25,40-44,40.0,44.0,42.0
3579,2016-12-28,2000-11-20,01903294  ,G,E,100208,4710144101452,1,79,89,50-54,50.0,54.0,52.0
3580,2016-12-28,2000-11-20,01044997  ,E,E,110603,4710254011627,1,89,105,40-44,40.0,44.0,42.0
3581,2016-12-28,2000-11-20,01579727  ,D,F,500301,4714390001030,1,39,49,35-39,35.0,39.0,37.0
3582,2016-12-28,2000-11-20,01432114  ,E,F,110403,4710175567166,1,22,25,40-44,40.0,44.0,42.0
3583,2016-12-28,2000-11-20,01869163  ,I,E,110409,9310155100434,1,28,36,60-64,60.0,64.0,62.0
3584,2016-12-28,2000-11-20,01477832  ,C,F,760164,4714677353029,1,115,171,30-34,30.0,34.0,32.0
3585,2016-12-28,2000-11-20,02134031  ,C,F,530101,4710036000719,1,60,67,30-34,30.0,34.0,32.0
3586,2016-12-28,2000-11-20,01534092  ,D,E,100401,4710043355345,1,357,379,35-39,35.0,39.0,37.0
3587,2016-12-28,2000-11-20,00768795  ,F,E,110106,4711271000014,1,14,15,45-49,45.0,49.0,47.0
3588,2016-12-28,2000-11-20,01600001  ,B,E,100304,4711520201124,1,68,89,25-29,25.0,29.0,27.0
3589,2016-12-28,2000-11-20,00205771  ,E,E,100202,4710162000119,1,22,27,40-44,40.0,44.0,42.0
3590,2016-12-28,2000-11-20,01414240  ,E,F,120115,4710176040354,1,200,224,40-44,40.0,44.0,42.0
3591,2016-12-28,2000-11-20,00582261  ,E,F,520437,8999979005906,1,46,58,40-44,40.0,44.0,42.0
3592,2016-12-28,2000-11-20,01400663  ,J,E,100401,9415007601432,1,360,425,65-120,65.0,120.0,92.5
3593,2016-12-28,2000-11-20,02005515  ,C,E,500807,0026333009671,5,70,105,30-34,30.0,34.0,32.0
3594,2016-12-28,2000-11-21,01856521  ,G,E,510529,20555849     ,1,50,75,50-54,50.0,54.0,52.0
3595,2016-12-28,2000-11-21,02006628  ,A,E,510109,4714499365033,1,28,42,0-25,0.0,25.0,12.5
3596,2016-12-28,2000-11-21,01401141  ,E,F,590301,4710020741130,1,188,243,40-44,40.0,44.0,42.0
3597,2016-12-28,2000-11-20,01708325  ,D,D,760556,20523961     ,1,25,38,35-39,35.0,39.0,37.0
3598,2016-12-28,2000-11-20,01643381  ,D,F,110305,4901174310710,1,102,113,35-39,35.0,39.0,37.0
3599,2016-12-28,2000-11-20,01627367  ,E,F,560104,4710049001017,1,90,117,40-44,40.0,44.0,42.0
3600,2016-12-28,2000-11-20,01534092  ,D,E,560401,4710043002522,1,160,189,35-39,35.0,39.0,37.0
3601,2016-12-28,2000-11-21,01900309  ,D,E,130106,4710583350718,3,30,39,35-39,35.0,39.0,37.0
3602,2016-12-28,2000-11-21,02156415  ,C,G,110604,4710475004224,1,37,48,30-34,30.0,34.0,32.0
3603,2016-12-28,2000-11-21,02063706  ,C,F,320403,4710644878724,2,364,441,30-34,30.0,34.0,32.0
3604,2016-12-28,2000-11-21,02081434  ,B,E,500803,9310022866500,2,84,104,25-29,25.0,29.0,27.0
3605,2016-12-28,2000-11-21,01732320  ,D,E,530110,4901872810444,1,157,185,35-39,35.0,39.0,37.0
3606,2016-12-28,2000-11-21,01973884  ,C,F,120104,4710030650057,1,78,88,30-34,30.0,34.0,32.0
3607,2016-12-28,2000-11-21,00797405  ,F,H,760210,2100157002372,1,14,19,45-49,45.0,49.0,47.0
3608,2016-12-28,2000-11-21,02055206  ,D,E,570308,4715833012811,1,78,99,35-39,35.0,39.0,37.0
3609,2016-12-28,2000-11-21,01734409  ,F,A,760104,20539382     ,1,60,80,45-49,45.0,49.0,47.0
3610,2016-12-28,2000-11-21,00219389  ,C,E,110401,4897878000036,1,60,66,30-34,30.0,34.0,32.0
3611,2016-12-28,2000-11-21,00906784  ,F,E,130206,20332433     ,1,85,99,45-49,45.0,49.0,47.0
3612,2016-12-28,2000-11-21,00770910  ,E,E,120103,4710011401128,1,23,28,40-44,40.0,44.0,42.0
3613,2016-12-28,2000-11-21,01815023  ,D,C,100102,4975162902515,2,80,104,35-39,35.0,39.0,37.0
3614,2016-12-28,2000-11-21,01840698  ,D,F,120103,4710011401128,2,46,52,35-39,35.0,39.0,37.0
3615,2016-12-28,2000-11-21,01848434  ,K,H,100505,4710154012144,2,30,36,,,,
3616,2016-12-28,2000-11-21,01615883  ,C,C,520472,4711713350240,2,40,58,30-34,30.0,34.0,32.0
3617,2016-12-28,2000-11-21,02115306  ,D,E,530107,4710032700026,1,41,48,35-39,35.0,39.0,37.0
3618,2016-12-28,2000-11-21,01631036  ,D,E,520144,20505233     ,1,80,99,35-39,35.0,39.0,37.0
3619,2016-12-28,2000-11-21,00936057  ,D,A,110123,4710373201008,1,18,25,35-39,35.0,39.0,37.0
3620,2016-12-28,2000-11-21,01025712  ,E,E,100314,4710467221516,1,42,48,40-44,40.0,44.0,42.0
3621,2016-12-28,2000-11-21,00039550  ,D,F,730319,4712297204707,1,78,98,35-39,35.0,39.0,37.0
3622,2016-12-28,2000-11-21,01159486  ,F,F,130204,4710088432353,1,78,80,45-49,45.0,49.0,47.0
3623,2016-12-28,2000-11-21,01056396  ,E,C,530103,4710032604652,1,79,99,40-44,40.0,44.0,42.0
3624,2016-12-28,2000-11-21,00217538  ,G,F,500305,4711486482865,1,50,65,50-54,50.0,54.0,52.0
3625,2016-12-28,2000-11-21,01466362  ,D,B,560403,4710498123957,1,137,155,35-39,35.0,39.0,37.0
3626,2016-12-28,2000-11-21,00072045  ,C,E,530101,4710032500879,1,56,72,30-34,30.0,34.0,32.0
3627,2016-12-28,2000-11-21,01631036  ,D,E,530103,4710036029055,4,392,516,35-39,35.0,39.0,37.0
3628,2016-12-28,2000-11-21,01549836  ,C,F,300301,4710054156535,1,89,116,30-34,30.0,34.0,32.0
3629,2016-12-28,2000-11-21,01040333  ,F,F,110604,4710762502129,2,78,97,45-49,45.0,49.0,47.0
3630,2016-12-28,2000-11-21,01725728  ,A,F,100310,4710706111752,1,80,89,0-25,0.0,25.0,12.5
3631,2016-12-28,2000-11-21,01608687  ,D,G,110407,4712278884263,1,33,42,35-39,35.0,39.0,37.0
3632,2016-12-28,2000-11-21,01335668  ,I,E,530505,4710363522007,1,31,32,60-64,60.0,64.0,62.0
3633,2016-12-28,2000-11-21,01738667  ,E,F,130314,4710012331554,2,90,104,40-44,40.0,44.0,42.0
3634,2016-12-28,2000-11-21,00988360  ,D,F,110105,4710046021100,1,30,32,35-39,35.0,39.0,37.0
3635,2016-12-28,2000-11-21,01992465  ,D,B,100210,0029000070295,2,102,94,35-39,35.0,39.0,37.0
3636,2016-12-28,2000-11-21,02047942  ,C,F,110410,4710088411792,5,120,136,30-34,30.0,34.0,32.0
3637,2016-12-28,2000-11-21,01561548  ,D,E,560406,4711178100121,1,80,99,35-39,35.0,39.0,37.0
3638,2016-12-28,2000-11-21,01808155  ,A,E,530605,4903301626220,1,72,115,0-25,0.0,25.0,12.5
3639,2016-12-28,2000-11-22,01601411  ,D,E,530116,4712815116192,1,73,86,35-39,35.0,39.0,37.0
3640,2016-12-28,2000-11-22,01587685  ,J,E,530105,9556031159572,1,66,84,65-120,65.0,120.0,92.5
3641,2016-12-28,2000-11-22,01854664  ,A,F,110404,0079763251226,1,62,65,0-25,0.0,25.0,12.5
3642,2016-12-28,2000-11-22,01501537  ,C,F,500210,4710908131589,1,101,99,30-34,30.0,34.0,32.0
3643,2016-12-28,2000-11-22,01354737  ,H,G,760135,4714082270041,4,256,236,55-59,55.0,59.0,57.0
3644,2016-12-28,2000-11-21,00770460  ,E,F,110117,4710685440362,1,41,44,40-44,40.0,44.0,42.0
3645,2016-12-28,2000-11-21,00973953  ,D,E,590103,4715890101022,1,17,25,35-39,35.0,39.0,37.0
3646,2016-12-28,2000-11-21,01441031  ,C,D,590311,4710401005103,1,64,89,30-34,30.0,34.0,32.0
3647,2016-12-28,2000-11-22,01779554  ,I,E,110307,4713318660311,1,24,30,60-64,60.0,64.0,62.0
3648,2016-12-28,2000-11-22,01454246  ,E,A,530408,4710094004711,1,138,138,40-44,40.0,44.0,42.0
3649,2016-12-28,2000-11-22,01485318  ,E,E,300604,0041554628562,1,154,235,40-44,40.0,44.0,42.0
3650,2016-12-28,2000-11-22,01984828  ,B,E,560201,4711553171517,2,374,376,25-29,25.0,29.0,27.0
3651,2016-12-28,2000-11-22,01383065  ,F,F,110401,4710249002029,1,40,43,45-49,45.0,49.0,47.0
3652,2016-12-28,2000-11-22,01414004  ,F,E,110110,4710549000664,1,119,125,45-49,45.0,49.0,47.0
3653,2016-12-28,2000-11-22,01575927  ,C,E,100312,0037000445333,1,17,22,30-34,30.0,34.0,32.0
3654,2016-12-28,2000-11-22,01095425  ,F,F,500803,9300603830136,1,116,134,45-49,45.0,49.0,47.0
3655,2016-12-28,2000-11-22,01075229  ,D,C,130204,4710063312168,1,112,123,35-39,35.0,39.0,37.0
3656,2016-12-28,2000-11-22,02108926  ,J,C,100413,4710043001112,2,186,184,65-120,65.0,120.0,92.5
3657,2016-12-28,2000-11-22,01739978  ,H,G,530211,4710303360126,1,39,51,55-59,55.0,59.0,57.0
3658,2016-12-28,2000-11-22,02040677  ,E,E,120105,4719090106016,1,30,39,40-44,40.0,44.0,42.0
3659,2016-12-28,2000-11-22,01739978  ,H,G,712901,4902704244574,1,64,84,55-59,55.0,59.0,57.0
3660,2016-12-28,2000-11-22,01846812  ,K,H,110106,4711271000014,2,28,18,,,,
3661,2016-12-28,2000-11-22,01777321  ,B,A,100517,4710171083226,2,106,116,25-29,25.0,29.0,27.0
3662,2016-12-28,2000-11-22,01139549  ,F,F,110505,0020000102818,1,139,142,45-49,45.0,49.0,47.0
3663,2016-12-28,2000-11-22,00916301  ,F,F,100102,0040000915409,1,35,41,45-49,45.0,49.0,47.0
3664,2016-12-28,2000-11-22,00922364  ,D,H,110406,20514235     ,2,108,118,35-39,35.0,39.0,37.0
3665,2016-12-28,2000-11-22,01347197  ,J,F,130110,9310052751203,1,54,59,65-120,65.0,120.0,92.5
3666,2016-12-28,2000-11-22,01949018  ,D,B,100307,4711521640861,1,60,79,35-39,35.0,39.0,37.0
3667,2016-12-28,2000-11-22,01454246  ,E,A,110117,4710685440362,2,82,86,40-44,40.0,44.0,42.0
3668,2016-12-28,2000-11-22,02133874  ,D,G,560201,4902430493437,72,18432,19435,35-39,35.0,39.0,37.0
3669,2016-12-28,2000-11-22,02044927  ,E,G,110501,4711856000101,2,60,66,40-44,40.0,44.0,42.0
3670,2016-12-28,2000-11-22,01973259  ,D,F,120103,4710321790509,1,72,78,35-39,35.0,39.0,37.0
3671,2016-12-28,2000-11-22,01359015  ,D,F,100106,4901550152484,1,50,62,35-39,35.0,39.0,37.0
3672,2016-12-28,2000-11-22,01044485  ,E,F,100217,0028400015547,1,95,97,40-44,40.0,44.0,42.0
3673,2016-12-28,2000-11-22,02134031  ,C,F,100102,80050278     ,1,21,23,30-34,30.0,34.0,32.0
3674,2016-12-28,2000-11-22,00445481  ,G,E,110106,4711271000014,2,28,18,50-54,50.0,54.0,52.0
3675,2016-12-28,2000-11-22,01282375  ,G,F,100201,8850332247152,1,19,22,50-54,50.0,54.0,52.0
3676,2016-12-28,2000-11-22,00538787  ,F,E,100613,4711967201206,1,65,89,45-49,45.0,49.0,47.0
3677,2016-12-28,2000-11-22,01447330  ,F,F,100210,0029000070295,2,102,106,45-49,45.0,49.0,47.0
3678,2016-12-28,2000-11-22,01595659  ,F,E,110119,4711258007371,2,262,310,45-49,45.0,49.0,47.0
3679,2016-12-28,2000-11-22,01260854  ,B,D,530110,4902430041232,1,204,209,25-29,25.0,29.0,27.0
3680,2016-12-28,2000-11-22,01474893  ,D,F,120112,4710697576226,2,90,98,35-39,35.0,39.0,37.0
3681,2016-12-28,2000-11-22,01632811  ,C,C,120107,4711781730630,1,88,115,30-34,30.0,34.0,32.0
3682,2016-12-28,2000-11-22,01597868  ,A,E,100406,9556001093714,1,70,85,0-25,0.0,25.0,12.5
3683,2016-12-28,2000-11-22,01513981  ,E,F,110411,4710515535107,1,30,35,40-44,40.0,44.0,42.0
3684,2016-12-28,2000-11-22,02160061  ,A,C,100401,4710043355222,1,357,379,0-25,0.0,25.0,12.5
3685,2016-12-28,2000-11-22,01846607  ,K,H,320402,20568399     ,1,877,1094,,,,
3686,2016-12-28,2000-11-22,02027234  ,F,D,110217,4712162000038,2,300,290,45-49,45.0,49.0,47.0
3687,2016-12-28,2000-11-22,01596984  ,D,F,530107,4710032700026,1,41,43,35-39,35.0,39.0,37.0
3688,2016-12-28,2000-11-22,01730555  ,F,G,110509,4717101101265,2,40,48,45-49,45.0,49.0,47.0
3689,2016-12-28,2000-11-22,01617245  ,D,F,530105,4710168150221,1,198,215,35-39,35.0,39.0,37.0
3690,2016-12-28,2000-11-22,01908176  ,D,D,110504,4710323168108,1,20,25,35-39,35.0,39.0,37.0
3691,2016-12-28,2000-11-22,01022582  ,F,F,100312,4710543310059,2,28,32,45-49,45.0,49.0,47.0
3692,2016-12-28,2000-11-22,01062489  ,B,G,540218,4973655828618,6,570,870,25-29,25.0,29.0,27.0
3693,2016-12-28,2000-11-22,01654509  ,C,F,110133,4710868501026,1,21,26,30-34,30.0,34.0,32.0
3694,2016-12-28,2000-11-22,01720006  ,C,F,530205,4710731012147,1,34,40,30-34,30.0,34.0,32.0
3695,2016-12-28,2000-11-22,01256376  ,E,F,130404,4710585930154,1,57,59,40-44,40.0,44.0,42.0
3696,2016-12-28,2000-11-22,01595468  ,F,C,120105,4719090105019,2,56,78,45-49,45.0,49.0,47.0
3697,2016-12-28,2000-11-22,01696509  ,C,D,110411,4710088412966,12,240,300,30-34,30.0,34.0,32.0
3698,2016-12-28,2000-11-22,02027166  ,G,F,110401,0074603003287,1,76,88,50-54,50.0,54.0,52.0
3699,2016-12-28,2000-11-22,02159959  ,A,B,130313,4710998001007,2,100,126,0-25,0.0,25.0,12.5
3700,2016-12-28,2000-11-22,01596984  ,D,F,100102,80050278     ,2,42,47,35-39,35.0,39.0,37.0
3701,2016-12-28,2000-11-22,02086187  ,B,E,500210,4710908131589,1,101,99,25-29,25.0,29.0,27.0
3702,2016-12-28,2000-11-22,00084697  ,J,E,110106,4711271000014,2,28,18,65-120,65.0,120.0,92.5
3703,2016-12-28,2000-11-22,01557503  ,E,H,130315,4714981010038,1,25,25,40-44,40.0,44.0,42.0
3704,2016-12-28,2000-11-22,01528381  ,C,B,712902,8888021200256,4,348,376,30-34,30.0,34.0,32.0
3705,2016-12-28,2000-11-22,01696103  ,D,F,530401,4710038805251,1,192,205,35-39,35.0,39.0,37.0
3706,2016-12-28,2000-11-22,01313611  ,C,E,760402,20419905     ,2,588,798,30-34,30.0,34.0,32.0
3707,2016-12-28,2000-11-22,01595468  ,F,C,100413,4710960892046,2,84,104,45-49,45.0,49.0,47.0
3708,2016-12-28,2000-11-23,01778526  ,B,A,100205,4710015102571,1,60,75,25-29,25.0,29.0,27.0
3709,2016-12-28,2000-11-23,01455625  ,E,E,120103,4711524000617,1,17,19,40-44,40.0,44.0,42.0
3710,2016-12-28,2000-11-23,01293265  ,D,D,520423,4710905340113,7,56,105,35-39,35.0,39.0,37.0
3711,2016-12-28,2000-11-23,01854220  ,D,G,120103,4711524000396,1,17,19,35-39,35.0,39.0,37.0
3712,2016-12-28,2000-11-23,01151404  ,G,E,100205,4710015103370,2,140,170,50-54,50.0,54.0,52.0
3713,2016-12-28,2000-11-23,01534085  ,D,C,760135,4714082270041,2,128,118,35-39,35.0,39.0,37.0
3714,2016-12-28,2000-11-22,01732481  ,D,C,560402,8712045008539,4,2532,2612,35-39,35.0,39.0,37.0
3715,2016-12-28,2000-11-22,01558418  ,D,F,740807,4715367000155,1,33,44,35-39,35.0,39.0,37.0
3716,2016-12-28,2000-11-23,00983464  ,F,H,100306,4710022445708,1,83,98,45-49,45.0,49.0,47.0
3717,2016-12-28,2000-11-23,00937788  ,D,E,500803,9310022387807,2,32,42,35-39,35.0,39.0,37.0
3718,2016-12-28,2000-11-23,01455625  ,E,E,120103,4711524000433,1,17,19,40-44,40.0,44.0,42.0
3719,2016-12-28,2000-11-23,01828146  ,C,E,760920,4714082603160,2,950,1121,30-34,30.0,34.0,32.0
3720,2016-12-28,2000-11-23,01507669  ,D,E,500201,4710114128038,1,150,156,35-39,35.0,39.0,37.0
3721,2016-12-28,2000-11-23,00969550  ,I,E,760518,2100228000054,2,124,138,60-64,60.0,64.0,62.0
3722,2016-12-28,2000-11-23,01790948  ,C,F,530404,4710205005750,1,121,179,30-34,30.0,34.0,32.0
3723,2016-12-28,2000-11-23,01252651  ,C,F,520473,20546236     ,1,21,30,30-34,30.0,34.0,32.0
3724,2016-12-28,2000-11-23,00684460  ,B,E,100317,4712377211168,1,45,62,25-29,25.0,29.0,27.0
3725,2016-12-28,2000-11-23,00878586  ,C,F,320206,4710347876386,1,49,62,30-34,30.0,34.0,32.0
3726,2016-12-28,2000-11-23,01561302  ,B,E,130205,4710063413803,1,47,57,25-29,25.0,29.0,27.0
3727,2016-12-28,2000-11-23,00549097  ,J,E,120106,4710011402194,2,44,56,65-120,65.0,120.0,92.5
3728,2016-12-28,2000-11-23,00928922  ,E,F,530103,8851111202652,1,48,49,40-44,40.0,44.0,42.0
3729,2016-12-28,2000-11-23,00919425  ,B,F,100201,8850332247114,1,19,22,25-29,25.0,29.0,27.0
3730,2016-12-28,2000-11-23,00768498  ,H,E,100508,4710421090059,6,72,66,55-59,55.0,59.0,57.0
3731,2016-12-28,2000-11-23,02037820  ,B,H,470102,4710333198102,1,608,765,25-29,25.0,29.0,27.0
3732,2016-12-28,2000-11-23,02006819  ,B,E,530103,4710054138425,1,74,79,25-29,25.0,29.0,27.0
3733,2016-12-28,2000-11-23,02021331  ,C,E,110106,4711271000014,2,28,18,30-34,30.0,34.0,32.0
3734,2016-12-28,2000-11-23,02133881  ,E,G,100508,4710421090059,6,72,66,40-44,40.0,44.0,42.0
3735,2016-12-28,2000-11-23,02053486  ,D,C,760170,20513252     ,1,33,45,35-39,35.0,39.0,37.0
3736,2016-12-28,2000-11-23,01707045  ,C,C,520425,3600620151587,1,24,35,30-34,30.0,34.0,32.0
3737,2016-12-28,2000-11-23,02004235  ,C,E,130206,4711080010112,1,34,40,30-34,30.0,34.0,32.0
3738,2016-12-28,2000-11-23,00760225  ,C,E,760103,4711703210479,1,21,32,30-34,30.0,34.0,32.0
3739,2016-12-28,2000-11-23,01985054  ,G,G,320201,4710431059688,1,57,89,50-54,50.0,54.0,52.0
3740,2016-12-28,2000-11-23,00760225  ,C,E,760915,4714082270225,1,115,149,30-34,30.0,34.0,32.0
3741,2016-12-28,2000-11-23,02106311  ,E,E,110602,4710167117041,2,32,42,40-44,40.0,44.0,42.0
3742,2016-12-28,2000-11-23,02040752  ,C,C,570103,4716114716466,1,111,165,30-34,30.0,34.0,32.0
3743,2016-12-28,2000-11-23,02160436  ,B,C,100444,4712959001491,1,58,62,25-29,25.0,29.0,27.0
3744,2016-12-28,2000-11-23,02070513  ,B,F,560334,4713627831037,1,121,158,25-29,25.0,29.0,27.0
3745,2016-12-28,2000-11-23,02119458  ,E,F,530205,4710731040713,2,144,189,40-44,40.0,44.0,42.0
3746,2016-12-28,2000-11-23,02035185  ,D,G,730716,4965736039143,1,980,1090,35-39,35.0,39.0,37.0
3747,2016-12-28,2000-11-23,01775945  ,D,C,500210,4710908131589,1,101,99,35-39,35.0,39.0,37.0
3748,2016-12-28,2000-11-23,01415063  ,E,D,100403,4901201101014,1,152,155,40-44,40.0,44.0,42.0
3749,2016-12-28,2000-11-23,01469455  ,C,F,530209,4714058833133,1,90,89,30-34,30.0,34.0,32.0
3750,2016-12-28,2000-11-23,02048413  ,F,B,100508,4710421090059,6,72,66,45-49,45.0,49.0,47.0
3751,2016-12-28,2000-11-23,01481082  ,E,F,110517,4710063121494,1,94,103,40-44,40.0,44.0,42.0
3752,2016-12-28,2000-11-23,00828499  ,D,D,130204,4710105024127,1,13,15,35-39,35.0,39.0,37.0
3753,2016-12-28,2000-11-23,01282320  ,J,F,130306,4714567001597,1,33,38,65-120,65.0,120.0,92.5
3754,2016-12-28,2000-11-23,01647457  ,B,F,130302,4711634002587,1,31,35,25-29,25.0,29.0,27.0
3755,2016-12-28,2000-11-23,01359824  ,D,E,100507,4710094097768,1,37,38,35-39,35.0,39.0,37.0
3756,2016-12-28,2000-11-23,00847391  ,J,E,130308,4710670200407,1,17,22,65-120,65.0,120.0,92.5
3757,2016-12-28,2000-11-23,01484618  ,D,E,110136,4902170053793,2,136,167,35-39,35.0,39.0,37.0
3758,2016-12-28,2000-11-23,00084550  ,D,F,712102,4718538987002,1,257,258,35-39,35.0,39.0,37.0
3759,2016-12-28,2000-11-23,01817058  ,E,C,100311,4985636800162,1,64,85,40-44,40.0,44.0,42.0
3760,2016-12-28,2000-11-23,01781618  ,E,E,590301,4710020941325,2,360,446,40-44,40.0,44.0,42.0
3761,2016-12-28,2000-11-23,01919264  ,E,F,130107,4711686006090,1,35,40,40-44,40.0,44.0,42.0
